state,district,mandal,village
ANDHRA PRADESH,Prakasam,Cumbum,Hazarat Gudem
ANDHRA PRADESH,Prakasam,Cumbum,Kandula Puram
ANDHRA PRADESH,Prakasam,Cumbum,Jangamguntla
ANDHRA PRADESH,Prakasam,Cumbum,Lanja Kota
ANDHRA PRADESH,Prakasam,Cumbum,Nadim Palle
ANDHRA PRADESH,Prakasam,Cumbum,Auranga Bad
ANDHRA PRADESH,Prakasam,Cumbum,Ravipadu
ANDHRA PRADESH,Prakasam,Cumbum,Cumbum (CT)
ANDHRA PRADESH,Prakasam,Tarlupadu,Tarlupadu
ANDHRA PRADESH,Prakasam,Tarlupadu,Gorugunthala Padu
ANDHRA PRADESH,Prakasam,Tarlupadu,Seetanagulavaram
ANDHRA PRADESH,Prakasam,Tarlupadu,Surepalle
ANDHRA PRADESH,Prakasam,Tarlupadu,Kethagudipi
ANDHRA PRADESH,Prakasam,Tarlupadu,Ganugapenta
ANDHRA PRADESH,Prakasam,Tarlupadu,Pothalapadu
ANDHRA PRADESH,Prakasam,Tarlupadu,Kandalla Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Ragasamudram
ANDHRA PRADESH,Prakasam,Tarlupadu,Kaluzuwwalapadu
ANDHRA PRADESH,Prakasam,Tarlupadu,Jangamreddi Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Jagannadha Puram
ANDHRA PRADESH,Prakasam,Tarlupadu,Thummala Cheruvu
ANDHRA PRADESH,Prakasam,Tarlupadu,Tellapadu
ANDHRA PRADESH,Prakasam,Tarlupadu,Tarlupadu
ANDHRA PRADESH,Prakasam,Tarlupadu,Karumani Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Meerja Peta
ANDHRA PRADESH,Prakasam,Tarlupadu,Golla Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Rolagam Padu
ANDHRA PRADESH,Prakasam,Tarlupadu,Pathe Puram
ANDHRA PRADESH,Prakasam,Tarlupadu,Nagendla Mudupu
ANDHRA PRADESH,Prakasam,Tarlupadu,Chenna Reddi Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Tadivari Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Mangala Kunta
ANDHRA PRADESH,Prakasam,Tarlupadu,Obaya Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Konda Reddi Palle
ANDHRA PRADESH,Prakasam,Tarlupadu,Lakshmakka Palle
ANDHRA PRADESH,Prakasam,Konakanamitla,Konakanamitla
ANDHRA PRADESH,Prakasam,Konakanamitla,Ganivani Padu
ANDHRA PRADESH,Prakasam,Konakanamitla,Vagemadugu
ANDHRA PRADESH,Prakasam,Konakanamitla,Mummayapalem
ANDHRA PRADESH,Prakasam,Konakanamitla,Basava Puram
ANDHRA PRADESH,Prakasam,Konakanamitla,Munagapadu
ANDHRA PRADESH,Prakasam,Konakanamitla,Veligandla
ANDHRA PRADESH,Prakasam,Konakanamitla,Nagaraju Gunta
ANDHRA PRADESH,Prakasam,Konakanamitla,Chinta Gunta
ANDHRA PRADESH,Prakasam,Konakanamitla,Boda Padu
ANDHRA PRADESH,Prakasam,Konakanamitla,Burada Palem
ANDHRA PRADESH,Prakasam,Konakanamitla,Ambapuram
ANDHRA PRADESH,Prakasam,Konakanamitla,Regumani Palle
ANDHRA PRADESH,Prakasam,Konakanamitla,Gurrala Madugu
ANDHRA PRADESH,Prakasam,Konakanamitla,Garladinne
ANDHRA PRADESH,Prakasam,Konakanamitla,Marri Palem
ANDHRA PRADESH,Prakasam,Konakanamitla,Vaddi Madugu
ANDHRA PRADESH,Prakasam,Konakanamitla,Aswarayuni Palem
ANDHRA PRADESH,Prakasam,Konakanamitla,Vedurralla Padu
ANDHRA PRADESH,Prakasam,Konakanamitla,Konakanamitla
ANDHRA PRADESH,Prakasam,Konakanamitla,Veerabhadra Puram
ANDHRA PRADESH,Prakasam,Konakanamitla,Siddavaram
ANDHRA PRADESH,Prakasam,Konakanamitla,Katragunta
ANDHRA PRADESH,Prakasam,Konakanamitla,Thuvva Padu
ANDHRA PRADESH,Prakasam,Konakanamitla,Vinjavarthi Padu
ANDHRA PRADESH,Prakasam,Konakanamitla,Salanuthala
ANDHRA PRADESH,Prakasam,Konakanamitla,Chinamanagundam
ANDHRA PRADESH,Prakasam,Konakanamitla,Nagampalle
ANDHRA PRADESH,Prakasam,Konakanamitla,Budamkayala Padu
ANDHRA PRADESH,Prakasam,Konakanamitla,Gotlagattu
ANDHRA PRADESH,Prakasam,Konakanamitla,Garimana Penta
ANDHRA PRADESH,Prakasam,Konakanamitla,Batchalakurapadu
ANDHRA PRADESH,Prakasam,Konakanamitla,Chinarikatla
ANDHRA PRADESH,Prakasam,Konakanamitla,Irasalagundam
ANDHRA PRADESH,Prakasam,Konakanamitla,Pedarikatla
ANDHRA PRADESH,Prakasam,Podili,Podili
ANDHRA PRADESH,Prakasam,Podili,Egalapadu
ANDHRA PRADESH,Prakasam,Podili,Kesavabhotla Palem
ANDHRA PRADESH,Prakasam,Podili,Pamulapadu
ANDHRA PRADESH,Prakasam,Podili,Kunchepalle
ANDHRA PRADESH,Prakasam,Podili,Dasalla Palle
ANDHRA PRADESH,Prakasam,Podili,Ramulaveedu
ANDHRA PRADESH,Prakasam,Podili,Mallavaram
ANDHRA PRADESH,Prakasam,Podili,Zuvvaleru
ANDHRA PRADESH,Prakasam,Podili,Sudanagunta
ANDHRA PRADESH,Prakasam,Podili,Thummagunta
ANDHRA PRADESH,Prakasam,Podili,Kondaya Palem
ANDHRA PRADESH,Prakasam,Podili,Salakanuthala
ANDHRA PRADESH,Prakasam,Podili,Muga Chinthala
ANDHRA PRADESH,Prakasam,Podili,Dondleru
ANDHRA PRADESH,Prakasam,Podili,Obulakka Palle
ANDHRA PRADESH,Prakasam,Podili,Kambhalapadu
ANDHRA PRADESH,Prakasam,Podili,Jafala Puram
ANDHRA PRADESH,Prakasam,Podili,Nandi Palem
ANDHRA PRADESH,Prakasam,Podili,Ramayana Kandrika
ANDHRA PRADESH,Prakasam,Podili,Madalavari Palem
ANDHRA PRADESH,Prakasam,Podili,Akka Cheruvu
ANDHRA PRADESH,Prakasam,Podili,Nimmavaram
ANDHRA PRADESH,Prakasam,Podili,Teegadurthipadu
ANDHRA PRADESH,Prakasam,Podili,Amudala Palle
ANDHRA PRADESH,Prakasam,Podili,Anna Varam
ANDHRA PRADESH,Prakasam,Podili,Chintagum Palle
ANDHRA PRADESH,Prakasam,Podili,Lakshmi Puram
ANDHRA PRADESH,Prakasam,Podili,Thalamalla
ANDHRA PRADESH,Prakasam,Podili,Uppala Padu
ANDHRA PRADESH,Prakasam,Podili,Yeluru
ANDHRA PRADESH,Prakasam,Podili,T.Salluru
ANDHRA PRADESH,Prakasam,Podili,Podili (CT)
ANDHRA PRADESH,Prakasam,Thallur,Thallur
ANDHRA PRADESH,Prakasam,Thallur,Dosakayalapadu
ANDHRA PRADESH,Prakasam,Thallur,Mannepalle
ANDHRA PRADESH,Prakasam,Thallur,Vithalapuram
ANDHRA PRADESH,Prakasam,Thallur,Malkapuram
ANDHRA PRADESH,Prakasam,Thallur,Tallur
ANDHRA PRADESH,Prakasam,Thallur,Madhavaram
ANDHRA PRADESH,Prakasam,Thallur,Ramabhadrapuram
ANDHRA PRADESH,Prakasam,Thallur,Bellamkondavari Palem
ANDHRA PRADESH,Prakasam,Thallur,Sarvamitta
ANDHRA PRADESH,Prakasam,Thallur,Lakkavaram
ANDHRA PRADESH,Prakasam,Thallur,Sankaranarayanapuram
ANDHRA PRADESH,Prakasam,Thallur,Boddikura Padu
ANDHRA PRADESH,Prakasam,Thallur,Suraya Palem
ANDHRA PRADESH,Prakasam,Thallur,Nagambhotla Palem
ANDHRA PRADESH,Prakasam,Thallur,Somavrappadu
ANDHRA PRADESH,Prakasam,Thallur,Sivarampuram
ANDHRA PRADESH,Prakasam,Korisapadu,Korisapadu
ANDHRA PRADESH,Prakasam,Korisapadu,Anamanamur
ANDHRA PRADESH,Prakasam,Korisapadu,Bodduvani Palem
ANDHRA PRADESH,Prakasam,Korisapadu,Somavarappadu
ANDHRA PRADESH,Prakasam,Korisapadu,Korisapadu
ANDHRA PRADESH,Prakasam,Korisapadu,Pichikalagudipadu
ANDHRA PRADESH,Prakasam,Korisapadu,Ravinuthala
ANDHRA PRADESH,Prakasam,Korisapadu,Dyvala Ravuru
ANDHRA PRADESH,Prakasam,Korisapadu,Pamidi Padu
ANDHRA PRADESH,Prakasam,Korisapadu,Rachapudi
ANDHRA PRADESH,Prakasam,Korisapadu,Prasangula Padu
ANDHRA PRADESH,Prakasam,Chirala,Chirala
ANDHRA PRADESH,Prakasam,Chirala,Wada
ANDHRA PRADESH,Prakasam,Chirala,Ipuru Palem (Part)
ANDHRA PRADESH,Prakasam,Chirala,Gavinivari Palem
ANDHRA PRADESH,Prakasam,Chirala,Chirala (CT)
ANDHRA PRADESH,Prakasam,Chirala,Ipurupalem (OG) (Part)
ANDHRA PRADESH,Prakasam,Vetapalem,Vetapalem
ANDHRA PRADESH,Prakasam,Vetapalem,Pandilla Palle
ANDHRA PRADESH,Prakasam,Vetapalem,Pullari Palem
ANDHRA PRADESH,Prakasam,Vetapalem,Kotha Peta (Part)
ANDHRA PRADESH,Prakasam,Vetapalem,Nayani Palle
ANDHRA PRADESH,Prakasam,Vetapalem,Vetapalem (CT)
ANDHRA PRADESH,Prakasam,Vetapalem,Kothapeta (OG) (Part)
ANDHRA PRADESH,Prakasam,Chinaganjam,Chinaganjam
ANDHRA PRADESH,Prakasam,Chinaganjam,Santharavuru
ANDHRA PRADESH,Prakasam,Chinaganjam,Gonasapudi
ANDHRA PRADESH,Prakasam,Chinaganjam,Chinthagum Palle
ANDHRA PRADESH,Prakasam,Chinaganjam,Kadavakuduru
ANDHRA PRADESH,Prakasam,Chinaganjam,Motu Palle
ANDHRA PRADESH,Prakasam,Chinaganjam,Chinaganjam
ANDHRA PRADESH,Prakasam,Chinaganjam,Pedaganjam
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Naguluppala Padu
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Kothakota
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Nidamanur
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Pothavaram
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Chadalawada
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Maddirala Padu
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Chekura Padu
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Cheervanuppala Padu
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Ammana Brolu
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Naguluppala Padu
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Kandlagunta
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Thimmasamudram
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Maddirala Muppalla
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Edumudi
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Mattigunta
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Uppugundur
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Machavaram
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Raparla
ANDHRA PRADESH,Prakasam,Naguluppala Padu,Kanuparthi
ANDHRA PRADESH,Prakasam,Maddipadu,Maddipadu
ANDHRA PRADESH,Prakasam,Maddipadu,Garlapadu
ANDHRA PRADESH,Prakasam,Maddipadu,Gadiyapudi
ANDHRA PRADESH,Prakasam,Maddipadu,Annangi
ANDHRA PRADESH,Prakasam,Maddipadu,Gundla Palle
ANDHRA PRADESH,Prakasam,Maddipadu,Rachavari Palem
ANDHRA PRADESH,Prakasam,Maddipadu,Keerthi Padu
ANDHRA PRADESH,Prakasam,Maddipadu,Vellam Palle
ANDHRA PRADESH,Prakasam,Maddipadu,Kolachanakota
ANDHRA PRADESH,Prakasam,Maddipadu,Mallavaram
ANDHRA PRADESH,Prakasam,Maddipadu,Venkateswarapuram
ANDHRA PRADESH,Prakasam,Maddipadu,Doddavaram
ANDHRA PRADESH,Prakasam,Maddipadu,Nelatur
ANDHRA PRADESH,Prakasam,Maddipadu,Maddipadu
ANDHRA PRADESH,Prakasam,Maddipadu,Seetharampuram
ANDHRA PRADESH,Prakasam,Maddipadu,Nandipadu
ANDHRA PRADESH,Prakasam,Maddipadu,Inamanamellur
ANDHRA PRADESH,Prakasam,Maddipadu,Doddavarappadu
ANDHRA PRADESH,Prakasam,Maddipadu,Peda Kotha Palle
ANDHRA PRADESH,Prakasam,Maddipadu,Lingamgunta
ANDHRA PRADESH,Prakasam,Maddipadu,Edugundlapadu
ANDHRA PRADESH,Prakasam,Chimakurthi,Chimakurthi
ANDHRA PRADESH,Prakasam,Chimakurthi,Devarapalem
ANDHRA PRADESH,Prakasam,Chimakurthi,Ilapavuluru
ANDHRA PRADESH,Prakasam,Chimakurthi,Rangasai Puram
ANDHRA PRADESH,Prakasam,Chimakurthi,Palla Malli
ANDHRA PRADESH,Prakasam,Chimakurthi,Nekunambadu
ANDHRA PRADESH,Prakasam,Chimakurthi,Chandrapadu
ANDHRA PRADESH,Prakasam,Chimakurthi,Yerragudipadu
ANDHRA PRADESH,Prakasam,Chimakurthi,Manchikalapadu
ANDHRA PRADESH,Prakasam,Chimakurthi,Torragudi Padu
ANDHRA PRADESH,Prakasam,Chimakurthi,Bandlamudi
ANDHRA PRADESH,Prakasam,Chimakurthi,Padamatinaidupalem
ANDHRA PRADESH,Prakasam,Chimakurthi,Kandurivari Agraharam
ANDHRA PRADESH,Prakasam,Chimakurthi,Chimakurthi
ANDHRA PRADESH,Prakasam,Chimakurthi,Nippatlapadu
ANDHRA PRADESH,Prakasam,Chimakurthi,Budavada
ANDHRA PRADESH,Prakasam,Chimakurthi,Mylavaram
ANDHRA PRADESH,Prakasam,Chimakurthi,Rajupalem -  Laxmipuram
ANDHRA PRADESH,Prakasam,Chimakurthi,Pulikonda
ANDHRA PRADESH,Prakasam,Chimakurthi,China Ravipadu
ANDHRA PRADESH,Prakasam,Chimakurthi,Bhusura Palle
ANDHRA PRADESH,Prakasam,Chimakurthi,Ramachandra Puram
ANDHRA PRADESH,Prakasam,Chimakurthi,Pidathalapudi
ANDHRA PRADESH,Prakasam,Chimakurthi,Gunduvari Laxmipuram
ANDHRA PRADESH,Prakasam,Chimakurthi,Gonugunta
ANDHRA PRADESH,Prakasam,Marripudi,Marripudi
ANDHRA PRADESH,Prakasam,Marripudi,Raju Palem
ANDHRA PRADESH,Prakasam,Marripudi,Gundla Samudram
ANDHRA PRADESH,Prakasam,Marripudi,Gosukonda Agraharam
ANDHRA PRADESH,Prakasam,Marripudi,Kellam Palle
ANDHRA PRADESH,Prakasam,Marripudi,Pannuru
ANDHRA PRADESH,Prakasam,Marripudi,Kakarla
ANDHRA PRADESH,Prakasam,Marripudi,Chilamkuru
ANDHRA PRADESH,Prakasam,Marripudi,Ramayapalem
ANDHRA PRADESH,Prakasam,Marripudi,Chimata
ANDHRA PRADESH,Prakasam,Marripudi,Vallaya Palem
ANDHRA PRADESH,Prakasam,Marripudi,Nirmanapuram
ANDHRA PRADESH,Prakasam,Marripudi,Marripudi
ANDHRA PRADESH,Prakasam,Marripudi,Thippala Devi Palle
ANDHRA PRADESH,Prakasam,Marripudi,Ankepalle
ANDHRA PRADESH,Prakasam,Marripudi,Kuchipudi
ANDHRA PRADESH,Prakasam,Marripudi,Garla Peta
ANDHRA PRADESH,Prakasam,Marripudi,Vankamarri Palem
ANDHRA PRADESH,Prakasam,Marripudi,Ramachandrapuram
ANDHRA PRADESH,Prakasam,Marripudi,Vema Varam
ANDHRA PRADESH,Prakasam,Marripudi,Ganjipalem
ANDHRA PRADESH,Prakasam,Marripudi,Sannamur
ANDHRA PRADESH,Prakasam,Marripudi,Juvvi Gunta
ANDHRA PRADESH,Prakasam,Marripudi,Dharamavaram
ANDHRA PRADESH,Prakasam,Marripudi,Venkata Krishna Puram
ANDHRA PRADESH,Prakasam,Marripudi,Thangella
ANDHRA PRADESH,Prakasam,Marripudi,Ayyaparaju Palem
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Hanumanthuni Padu
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Peddivenkataya Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Annada Puram
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Ummana Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Hanumantha Puram
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Vemula Padu
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Mohammada Puram
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Thimmareddi Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Raseedu Puram
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Kotathippala
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Kondareddi Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Neelakanta Puram
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Nallagandla
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Chinagolla Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Pedagola Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Valicherla
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Nandanavanam
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Veerarama Puram
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Ramaya Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Muppala Padu
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Veeragareddi Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Dasalla Palle
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Kutagundla
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Doddi Chintala
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Hanumanthunipadu
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Hazee Puram
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Masaya Peta
ANDHRA PRADESH,Prakasam,Hanumanthuni Padu,Upendra Puram
ANDHRA PRADESH,Prakasam,Bestawaripeta,Bestawaripeta
ANDHRA PRADESH,Prakasam,Bestawaripeta,Jaggambotla Krishnapuram
ANDHRA PRADESH,Prakasam,Bestawaripeta,Ondutla
ANDHRA PRADESH,Prakasam,Bestawaripeta,Pusalapadu
ANDHRA PRADESH,Prakasam,Bestawaripeta,Bestawaripeta
ANDHRA PRADESH,Prakasam,Bestawaripeta,Papayapalle
ANDHRA PRADESH,Prakasam,Bestawaripeta,Somavarapeta
ANDHRA PRADESH,Prakasam,Bestawaripeta,Chinthala Palem
ANDHRA PRADESH,Prakasam,Bestawaripeta,Nekunambad
ANDHRA PRADESH,Prakasam,Bestawaripeta,Salakalaveedu
ANDHRA PRADESH,Prakasam,Bestawaripeta,Dathara Krishnapuram
ANDHRA PRADESH,Prakasam,Bestawaripeta,China Obeneni Palle
ANDHRA PRADESH,Prakasam,Bestawaripeta,Retla Palle
ANDHRA PRADESH,Prakasam,Bestawaripeta,Peda Obeneni Palle
ANDHRA PRADESH,Prakasam,Bestawaripeta,Pothavaram
ANDHRA PRADESH,Prakasam,Bestawaripeta,Pitikayagulla
ANDHRA PRADESH,Prakasam,Bestawaripeta,Basine Palle
ANDHRA PRADESH,Prakasam,Bestawaripeta,Madhana Pullala Cheruvu
ANDHRA PRADESH,Prakasam,Bestawaripeta,Moksha Gundum
ANDHRA PRADESH,Prakasam,Bestawaripeta,Pachala Venkata Puram
ANDHRA PRADESH,Prakasam,Bestawaripeta,Galijerugulla
ANDHRA PRADESH,Prakasam,Bestawaripeta,Kona Palle
ANDHRA PRADESH,Prakasam,Racherla,Racherla
ANDHRA PRADESH,Prakasam,Racherla,Akaveedu
ANDHRA PRADESH,Prakasam,Racherla,Venthurla Padu
ANDHRA PRADESH,Prakasam,Racherla,Chinnagani Palle
ANDHRA PRADESH,Prakasam,Racherla,Chollaveedu
ANDHRA PRADESH,Prakasam,Racherla,Jallivani Pullala Cheruvu
ANDHRA PRADESH,Prakasam,Racherla,Anumula Palle
ANDHRA PRADESH,Prakasam,Racherla,Madhava Puram
ANDHRA PRADESH,Prakasam,Racherla,Somidevi Palle
ANDHRA PRADESH,Prakasam,Racherla,Palakaveedu
ANDHRA PRADESH,Prakasam,Racherla,Dadanaguruvai Palle
ANDHRA PRADESH,Prakasam,Racherla,Racherla
ANDHRA PRADESH,Prakasam,Racherla,Bhupana Guntla
ANDHRA PRADESH,Prakasam,Racherla,Edavalli
ANDHRA PRADESH,Prakasam,Racherla,Gudimetla
ANDHRA PRADESH,Prakasam,Giddalur,Giddalur
ANDHRA PRADESH,Prakasam,Giddalur,Malakondapentagudem
ANDHRA PRADESH,Prakasam,Giddalur,Isukagundam Gudem
ANDHRA PRADESH,Prakasam,Giddalur,Ambavaram
ANDHRA PRADESH,Prakasam,Giddalur,Thimma Puram
ANDHRA PRADESH,Prakasam,Giddalur,Tripura Puram
ANDHRA PRADESH,Prakasam,Giddalur,Thamballa Palle
ANDHRA PRADESH,Prakasam,Giddalur,Podili Konda Palle
ANDHRA PRADESH,Prakasam,Giddalur,Narava
ANDHRA PRADESH,Prakasam,Giddalur,Narasimhuni Palle
ANDHRA PRADESH,Prakasam,Giddalur,Kongala Veedu
ANDHRA PRADESH,Prakasam,Giddalur,Modam Palle
ANDHRA PRADESH,Prakasam,Giddalur,Chatti Reddy Palle
ANDHRA PRADESH,Prakasam,Giddalur,Kristam Setti Palle
ANDHRA PRADESH,Prakasam,Giddalur,Kanchi Palle
ANDHRA PRADESH,Prakasam,Giddalur,Bogada
ANDHRA PRADESH,Prakasam,Giddalur,Mundla Padu
ANDHRA PRADESH,Prakasam,Giddalur,Kotha Kota
ANDHRA PRADESH,Prakasam,Giddalur,Kommunuru
ANDHRA PRADESH,Prakasam,Giddalur,Sanjeevarao Peta
ANDHRA PRADESH,Prakasam,Giddalur,Gadikota
ANDHRA PRADESH,Prakasam,Giddalur,Uyyala Wada
ANDHRA PRADESH,Prakasam,Giddalur,Giddaluru (CT)
ANDHRA PRADESH,Prakasam,Komarolu,Komarolu
ANDHRA PRADESH,Prakasam,Komarolu,Daddawada
ANDHRA PRADESH,Prakasam,Komarolu,Nagireddipalle
ANDHRA PRADESH,Prakasam,Komarolu,Taticherla
ANDHRA PRADESH,Prakasam,Komarolu,Nallaguntla
ANDHRA PRADESH,Prakasam,Komarolu,Rajupalem
ANDHRA PRADESH,Prakasam,Komarolu,Guduru Moravai Palle
ANDHRA PRADESH,Prakasam,Komarolu,Vennam Palle
ANDHRA PRADESH,Prakasam,Komarolu,Lingareddi Palle
ANDHRA PRADESH,Prakasam,Komarolu,Kristam Palle
ANDHRA PRADESH,Prakasam,Komarolu,Edamakallu
ANDHRA PRADESH,Prakasam,Komarolu,Pullareddi Palle
ANDHRA PRADESH,Prakasam,Komarolu,Chinthala Palle
ANDHRA PRADESH,Prakasam,Komarolu,Komarolu
ANDHRA PRADESH,Prakasam,Komarolu,Badineni Palle
ANDHRA PRADESH,Prakasam,Komarolu,Ramavari Palle
ANDHRA PRADESH,Prakasam,Komarolu,Suravari Palle
ANDHRA PRADESH,Prakasam,Komarolu,Mottu Palle
ANDHRA PRADESH,Prakasam,Komarolu,Bedusu Palle
ANDHRA PRADESH,Prakasam,Komarolu,Brahmana Palle
ANDHRA PRADESH,Prakasam,Komarolu,Reddicherla
ANDHRA PRADESH,Prakasam,Komarolu,Allinagaram
ANDHRA PRADESH,Prakasam,Veligandla,Veligandla
ANDHRA PRADESH,Prakasam,Veligandla,Panduva Nagula Varam
ANDHRA PRADESH,Prakasam,Veligandla,Jangam Narasaya Palle
ANDHRA PRADESH,Prakasam,Veligandla,K.Kesavabotlavari Khandrika
ANDHRA PRADESH,Prakasam,Veligandla,Pulikuntla Ralla Palle
ANDHRA PRADESH,Prakasam,Veligandla,Ganesuni Palle
ANDHRA PRADESH,Prakasam,Veligandla,Panduva
ANDHRA PRADESH,Prakasam,Veligandla,Gandla Seetharam Puram
ANDHRA PRADESH,Prakasam,Veligandla,Ganna Varam
ANDHRA PRADESH,Prakasam,Veligandla,Gurugupadu
ANDHRA PRADESH,Prakasam,Veligandla,Kankanam Padu
ANDHRA PRADESH,Prakasam,Veligandla,Kankanam Padu Agraharam
ANDHRA PRADESH,Prakasam,Veligandla,Ballavaram
ANDHRA PRADESH,Prakasam,Veligandla,Perugupalle
ANDHRA PRADESH,Prakasam,Veligandla,Hussain Puram
ANDHRA PRADESH,Prakasam,Veligandla,Manamadugu
ANDHRA PRADESH,Prakasam,Veligandla,Bonthagunta Palle
ANDHRA PRADESH,Prakasam,Veligandla,Mogallur
ANDHRA PRADESH,Prakasam,Veligandla,Veligandla
ANDHRA PRADESH,Prakasam,Veligandla,Ramagopalapuram
ANDHRA PRADESH,Prakasam,Veligandla,Ramalinga Puram
ANDHRA PRADESH,Prakasam,Veligandla,Immadi Cheruvu
ANDHRA PRADESH,Prakasam,Veligandla,Vedulla Cheruvu
ANDHRA PRADESH,Prakasam,Veligandla,Kotala Palle
ANDHRA PRADESH,Prakasam,Veligandla,Chodavaram
ANDHRA PRADESH,Prakasam,Veligandla,Marapagunta
ANDHRA PRADESH,Prakasam,Veligandla,Nagireddy Palle
ANDHRA PRADESH,Prakasam,Kanigiri,Kanigiri
ANDHRA PRADESH,Prakasam,Kanigiri,Ganuga Penta
ANDHRA PRADESH,Prakasam,Kanigiri,Baduguleru
ANDHRA PRADESH,Prakasam,Kanigiri,Challagirigala
ANDHRA PRADESH,Prakasam,Kanigiri,Dirisavancha
ANDHRA PRADESH,Prakasam,Kanigiri,Yadavalli
ANDHRA PRADESH,Prakasam,Kanigiri,Punugodu Khandrika
ANDHRA PRADESH,Prakasam,Kanigiri,Kanchipuram
ANDHRA PRADESH,Prakasam,Kanigiri,Punugodu
ANDHRA PRADESH,Prakasam,Kanigiri,Thummagunta
ANDHRA PRADESH,Prakasam,Kanigiri,Chakirala
ANDHRA PRADESH,Prakasam,Kanigiri,Sankavaram
ANDHRA PRADESH,Prakasam,Kanigiri,Somanapalle
ANDHRA PRADESH,Prakasam,Kanigiri,Bommireddi Palle
ANDHRA PRADESH,Prakasam,Kanigiri,Gudipadu
ANDHRA PRADESH,Prakasam,Kanigiri,Tallur
ANDHRA PRADESH,Prakasam,Kanigiri,Hazis Puram
ANDHRA PRADESH,Prakasam,Kanigiri,Kodigudla Padu (West)
ANDHRA PRADESH,Prakasam,Kanigiri,China Irlapadu
ANDHRA PRADESH,Prakasam,Kanigiri,Peramgudi Palle
ANDHRA PRADESH,Prakasam,Kanigiri,Polavaram
ANDHRA PRADESH,Prakasam,Kanigiri,Nimma Maheswarapuram
ANDHRA PRADESH,Prakasam,Kanigiri,Kalagatla
ANDHRA PRADESH,Prakasam,Kanigiri,Gosulaveedu
ANDHRA PRADESH,Prakasam,Kanigiri,Ayyanapalem
ANDHRA PRADESH,Prakasam,Kanigiri,Rachagundlapadu
ANDHRA PRADESH,Prakasam,Kanigiri,Lingojipuram
ANDHRA PRADESH,Prakasam,Kanigiri,Chinaalavala Padu
ANDHRA PRADESH,Prakasam,Kanigiri,Takkellapadu
ANDHRA PRADESH,Prakasam,Kanigiri,Umamaheswarapuram
ANDHRA PRADESH,Prakasam,Kanigiri,Jammalamadaka
ANDHRA PRADESH,Prakasam,Kanigiri,Chennakesavapuram
ANDHRA PRADESH,Prakasam,Kanigiri,Vangapadu
